  2.50000E-005	  2.43871E+002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.00000E-005	  2.20262E+002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-005	  1.67283E+002	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-004	  5.10608E+001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.25000E-004	  1.80909E+001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-004	  5.36841E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.75000E-004	  4.04529E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-004	  3.50557E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.25000E-004	  2.98578E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.50000E-004	  2.72305E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.75000E-004	  2.65584E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.00000E-004	  2.79080E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.25000E-004	  3.04595E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.50000E-004	  3.37851E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  3.75000E-004	  3.68278E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.00000E-004	  3.67087E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  4.50000E-004	  3.03950E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.00000E-004	  2.29548E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  5.50000E-004	  1.76864E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.00000E-004	  1.59975E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  6.50000E-004	  1.47536E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.00000E-004	  1.33731E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  7.50000E-004	  1.21384E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  8.00000E-004	  1.13252E+000	  0.00000E+000	  0.00000E+000	  0.00000E+000
  9.00000E-004	  9.84835E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.00000E-003	  8.67401E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.10000E-003	  7.81172E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.20000E-003	  7.08236E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.30000E-003	  6.31296E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.40000E-003	  5.90072E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.50000E-003	  5.72803E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.60000E-003	  5.68563E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  1.80000E-003	  5.80813E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.00000E-003	  6.23290E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.20000E-003	  6.67021E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
  2.40000E-003	  6.92577E-001	  0.00000E+000	  0.00000E+000	  0.00000E+000
